record_id,field,original_text,word_count,unique_words,categorical_diversity,compositional_complexity,semantic_density,von_neumann_entropy,category_coherence,compositional_entanglement,grammatical_superposition,semantic_interference,frame_competition,categorical_coherence_variance,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,analysis_version
185,影片對話,"陳彥華：「這場質詢真的太精彩，黃國昌直接抓包法務部抄襲報告，甚至還有已立法的法案出現在立法計畫中，這簡直就是赤裸裸的行政怠惰啊！」

李正豪：「沒錯，這暴露出法務部的業務報告根本是應付了事，數據沒更新、政策沒進展，甚至去年的報告內容直接複製貼上，這怎麼能說服國人？」

陳彥華：「更嚴重的是，部長根本答不出最新的數據，還要等幕僚遞報告，結果一開口就是錯的，這代表什麼？代表根本沒在掌握業務！連《吹哨者...",263,150,25,0,5.7034220532319395,6.680322983555619,0.20912547528517111,0.09505703422053231,1.0,0.02037701732150402,0.9241237426992877,0.0032848472581647847,0.6539874439348723,0.11809572033714526,1.0,fair_comparison_restricted_v1.0
185,影片描述,立法院司法及法制委員會13召開會議，邀請法務部進行業務報告，然而，民眾黨立委黃國昌發現，報告內容與去年幾乎相同，不僅業務數據完全未變，甚至已經立法通過的《吹哨者保護法》仍被列入立法計畫。他憤怒質疑：「法務部是抄報告抄到不省人事嗎？」 黃國昌進一步指出，法務部的報告連標點符號都一樣，甚至連台美司法互助的成績仍然沿用2022年的數據，完全忽略過去一年的進展。他還發現，報告上關於「兩岸共打」的通緝犯遣返...,1253,628,32,0,5.011971268954509,8.674373503766986,0.5091779728651237,0.025538707102952914,1.0,0.005150677442659667,0.9332681491927894,0.009084785078262289,0.6381807245783131,0.06202312107814749,1.0,fair_comparison_restricted_v1.0
186,新聞標題,"「疲老闆」直播遭債主闖入 警方到場調解""Snack Boss' Livestream Disrupted by Debtor, Police Intervene""",24,23,8,0,9.583333333333334,4.50162916735464,0.3333333333333333,0.3333333333333333,1.0,0.001732829237555136,0.9951514339992615,0.010416666666666664,0.7411301607759078,0.203125,1.0,fair_comparison_restricted_v1.0
186,影片對話,"A： 這個「疲老闆」，本來是網路上頗有人氣的零食商家，結果現在搞到負債9位數，甚至連商標都被收走，你不覺得這就是典型的「錢滾錢，滾到破產」的案例嗎？

B： 沒錯，他自己也承認投資太急，之前搞海產已經賠100多萬，現在又燒了上千萬做電商，說白了就是「槓桿開太大」，結果現金流撐不住，最後被財務壓垮。

A： 但最誇張的是，這次還有債主直接衝進直播大罵，這在商業史上不常見吧？

B： 這不只是不常見，...",375,206,25,0,5.493333333333333,7.0829075458902615,0.22666666666666666,0.06666666666666667,1.0,0.018826593772583035,0.9214736304045832,0.00381895111111111,0.648868041190729,0.10514568533333334,1.0,fair_comparison_restricted_v1.0
186,影片描述,嘉義知名零食電商「疲老闆」近期陷入財務危機，負債高達9位數，經營狀況岌岌可危。昨（13日）晚間，他在賣場直播帶貨，試圖挽回業績，未料直播中途突遭債主闖入，指控詐欺，場面一度混亂，甚至驚動警方到場調解。 警方迅速到場制止衝突，並建議雙方透過法律途徑解決爭議。目前，疲老闆仍強調「不會跑路」，但外界對其財務狀況的疑慮加深，業界人士分析，品牌信譽已受損，未來恐面臨更大挑戰。 🇬🇧 English [Chi...,1743,671,31,0,3.8496844520940905,8.380300595120424,0.6506024096385542,0.01778542742398164,1.0,0.014541757564470199,0.892454718781928,0.014107540933128345,0.609120072189385,0.04628619228567574,1.0,fair_comparison_restricted_v1.0
187,新聞標題,替代役召集放寬 退役9年也召Alt. Service Recall Eased; 9 Years+,18,17,7,0,9.444444444444445,4.058813890306675,0.2777777777777778,0.3888888888888889,1.0,0.0030757400999615538,0.9929910186205142,0.006928697404887882,0.7382560276379821,0.22985638699924416,1.0,fair_comparison_restricted_v1.0
187,影片對話,"A名嘴：
「你有沒有覺得，這根本是『溫水煮青蛙』？從前替代役一年頂多召60天，現在完全開放，隨時一句『必要時』，要叫你回去，日數、次數無上限。」

B名嘴：
「最扯的是，退伍超過9年也能叫回來，只要當年有上過民防課，什麼叫『必要時』？天然災害、國際局勢緊張、氣候異常、甚至軍事勤務，這四個理由，隨便一個都能用。」

A名嘴：
「很多人底下留言都在酸，『我替代役我反對』，『反攻大陸仔你也有份』，不就是...",335,185,25,0,5.522388059701493,6.933936376860343,0.28059701492537314,0.07462686567164178,1.0,0.017916553100094858,0.9206725768986598,0.004582936065938962,0.6490614148487855,0.10316592559590108,1.0,fair_comparison_restricted_v1.0
187,影片描述,內政部與國防部近期聯手修正《替代役役男服役期滿後召集服勤實施辦法》，放寬召集年限與次數，取消一年 60 日限制。未來，退伍超過 9 年，只要曾接受民防訓練，也能被召回。 27 日，台南將首次舉行現役與備役替代役聯合「全民防衛韌性演練」。今年原計畫召訓 7 萬 2 千人，因預算遭刪減，縮為 5 萬人。不少民眾質疑公平性，高層子女遠在國外，台灣年輕人卻需備戰。,109,87,17,0,7.981651376146789,6.184846628087432,0.21100917431192662,0.1559633027522936,1.0,0.010802149278624423,0.9599411560992902,0.005119977260078244,0.7043217960624499,0.14465525923306935,1.0,fair_comparison_restricted_v1.0
188,新聞標題,賴清德提二選一 挑戰能源信任危機Lai’s Question Highlights Energy Crisis,16,16,7,0,10.0,3.9999999999769167,0.3125,0.4375,1.0,0.0,0.9999999999942292,0.0063775510204081625,0.7499999999988458,0.24566326530612248,1.0,fair_comparison_restricted_v1.0
188,影片對話,"名嘴A（理性派）：
「賴總統這次拋出一個『二選一』，問民眾到底要電價穩定，還是普發一萬。理論上，1000億補貼台電，是為了減少電價上漲，避免未來負擔過重。問題是，這幾年台電一直在虧，砸再多錢，能補得完嗎？」

名嘴B（酸民代表）：
「說得好聽，什麼國家政策、長遠發展，結果每年補貼、每年虧損，電價還不是照樣漲？你知道PTT上怎麼說嗎？一堆人直接回『小孩子才選擇，我全都要』，還有酸爆留言：『一萬塊拿去...",354,197,29,0,5.56497175141243,7.041788299782428,0.2909604519774011,0.08192090395480225,1.0,0.018151913914778633,0.9238704310310848,0.0045982400961238,0.6506114997131601,0.10561676016443036,1.0,fair_comparison_restricted_v1.0
188,影片描述,台灣總統賴清德22日前往台東參香時拋出「二選一」題：要電價浮動，還是支持國家政策、補貼台電？此話源自行政院編列1000億元補貼台電預算，卻被在野黨刪除，主張普發一萬元。 賴清德強調，疫情期間台電吸收成本，累計虧損超過4200億元，補貼是為了減緩電價波動。但PTT網友反應一面倒：「小孩子才選，我全都要！」、「發現金比較實際！」、「補貼只是幫大戶」。 輿論質疑錯誤能源政策才是根本問題，短期補貼無法解決...,119,86,20,0,7.226890756302521,6.169065427246055,0.23529411764705882,0.16806722689075632,1.0,0.009218019279101583,0.9599768547867794,0.005031247793234943,0.6888376909031817,0.14688752559847468,1.0,fair_comparison_restricted_v1.0
189,新聞標題,延平中學國中部放榜失控！錄取率比台大還低Yanping Junior High Chaos — Lower Acceptance Rate than NTU,21,21,9,0,10.0,4.392317422748464,0.42857142857142855,0.42857142857142855,1.0,0.0,0.9999999999931024,0.013605442176870746,0.7499999999986204,0.23265306122448978,1.0,fair_comparison_restricted_v1.0
189,影片對話,"（名嘴A — 教育觀察家）：
我跟你說，今年延平中學國中部放榜現場真的誇張！200個備取家長站到半夜，還有人傳出現場問「能不能買題」…這不是單純考試，是整個中產階級的焦慮大爆發！

（名嘴B — 補教老師）：
真的！我身邊好多家長都在討論，他們搶延平中學國中部的名額，不是因為要孩子拿第一名，而是怕孩子被公立體制「耽誤」。私校環境、師資、同儕差異大，這是他們最在意的。

名嘴A：
而且你知道嗎？現在...",275,157,23,0,5.709090909090909,6.838734879777373,0.2509090909090909,0.08363636363636363,1.0,0.013788352099845469,0.9375038285323439,0.0043917824055992125,0.6551296719132482,0.10968117108531614,1.0,fair_comparison_restricted_v1.0
189,影片描述,延平中學國中部放榜家長瘋狂卡位！錄取率比台大還低 台北延平中學國中部放榜現場失控！超過200名家長凌晨就到場卡位，有人等候超過12小時。據統計，延平中學國中部今年錄取率僅約10%，比台灣大學還低。家長表示：「我們搶的不是分數，是孩子未來的安全感。」,73,53,19,0,7.260273972602739,5.573118394301446,0.1780821917808219,0.2602739726027397,1.0,0.006837123336438162,0.972974125340999,0.002513815328139709,0.691509585354364,0.18705551446145563,1.0,fair_comparison_restricted_v1.0
190,新聞標題,沈慶京爆遭檢方假視察真審訊Prosecutors Accused of Secretly Grilling Shen,13,13,6,0,10.0,3.7004397181223365,0.46153846153846156,0.46153846153846156,1.0,0.0,0.9999999999949316,0.020545693622616705,0.7499999999989864,0.2446252465483235,1.0,fair_comparison_restricted_v1.0
190,影片對話,"A：這次沈慶京案，已經不是單純的司法程序問題，而是嚴重挑戰法治底線！檢方說是「視察」，結果公文白紙黑字寫「安排訊問」，根本自打嘴巴。

B：更誇張的是，傳出沒有全程錄音錄影，還帶書記官臨時進去，甚至威脅沈慶京要他指證柯文哲，這是什麼？這根本是政治操作！

A：民眾黨直接點名「假視察、真審訊」，我覺得講得一點也不過分。程序正義被踐踏，司法公信力真的嚴重受損。

B：你看網友反應，「北檢是東廠」、「司...",270,158,23,0,5.851851851851851,6.7690136626014095,0.24814814814814815,0.08518518518518518,1.0,0.016376174283560925,0.926782155158592,0.004698774248588713,0.6564875116396456,0.11066889153383588,1.0,fair_comparison_restricted_v1.0
190,影片描述,威京集團主席沈慶京在去年10月保外就醫期間，遭台北地檢署以「視察」名義進行實質訊問，引發社會譁然。檢方被爆臨時帶書記官進醫院，未全程錄音錄影，還疑似對沈施壓，要他指證柯文哲，並以「公司會出事」相威脅。 民眾黨痛批此舉踐踏程序正義，法界人士也強烈質疑。網友更怒批「司法已死」，「北檢淪為東廠」。 民間呼籲檢方、監察院必須儘速說明並公開調查結果，還司法公正。 #台灣 #司法爭議 #沈慶京 #程序正義 #...,138,102,23,0,7.391304347826086,6.385405254154053,0.2318840579710145,0.16666666666666666,1.0,0.009469601992544674,0.9569841439795506,0.004593481457129028,0.6915903162505681,0.14485630530670393,1.0,fair_comparison_restricted_v1.0
191,新聞標題,"剴剴案延燒！沈伯洋發言遭轟」""Kai-Kai Case: Legislator’s Words Spark Fury""",22,19,5,0,8.636363636363637,4.186704345882614,0.45454545454545453,0.22727272727272727,1.0,0.006043817678166708,0.9855875206516079,0.026115702479338837,0.721355731277136,0.1532892561983471,1.0,fair_comparison_restricted_v1.0
191,影片對話,"A：我跟你講，沈伯洋這句話真的是全場最逆風，他是欠罵。孩子都被虐死了，他竟然說「凌虐不一定會造成傷害」，是在講什麼瘋話？

B：對！台灣人現在是憤怒到極點，你還在跟我搞字面遊戲？凌虐不一定有傷害？來啊，你讓人凌虐看看，不痛不癢嗎？

A：這種時候講這種話，只會被當成在護航，難怪網路罵成一片，有人直接嗆「你幹嘛不送自己家人給保母顧看看？」

B：我覺得民進黨這次真的栽了，還在那邊說藍白消費生命？拜託...",323,169,25,0,5.232198142414861,6.8280936785863275,0.2755417956656347,0.07739938080495357,1.0,0.018386587265342563,0.9226057169790088,0.004528689050982949,0.6437617530604346,0.10476417947071284,1.0,fair_comparison_restricted_v1.0
191,影片描述,1歲男童「剴剴」遭保母虐死案件持續延燒，19日台北地方法院國民法官法庭第4度開庭，近千名民眾聚集法院外高喊「惡魔保母唯一死刑」。國民黨痛批民進黨阻擋死刑法案，更有粉專「政客爽」引用民進黨立委沈伯洋發言，指其稱「凌虐不一定會造成傷害」，引發輿論風暴。沈伯洋澄清，強調被斷章取義，但社會情緒已難以平息。 沈伯洋解釋，他身為刑法教授，只是在說明現行法律條文中，凌虐罪與傷害罪定義不同，法條間存在適用困境，但...,181,133,22,0,7.348066298342541,6.679511153405433,0.24861878453038674,0.12154696132596685,1.0,0.013321010747697565,0.9467390163992687,0.0050140877545135935,0.689639381933629,0.12526113240370215,1.0,fair_comparison_restricted_v1.0
192,新聞標題,五桐號被控「武統」諧音 引爆爭議 Tea Chain Faces Backlash Over Name,15,15,7,0,10.0,3.906890595586879,0.4,0.4666666666666667,1.0,0.0,0.999999999994461,0.01324263038548753,0.7499999999988922,0.25063945578231295,1.0,fair_comparison_restricted_v1.0
192,影片對話,"黃暐瀚：
「這次五桐號被出征，我真的無言。明明是本土品牌，名字取自梧桐樹跟五種茶，竟然被說成是『武統號』，那以後是不是麻將桌上看到五筒也要翻桌？更扯的是，有人還叫大家拒喝，這根本不是愛台灣，是自毀形象。」

謝寒冰：
「這完全就是文字獄上身，連諧音都不放過，跟過去清朝搞文字獄有什麼差別？而且他們不是口口聲聲最討厭中國的小粉紅嗎？結果現在這種行徑，根本自己活成了小粉紅。」

董智森：
「五桐號開業都...",365,214,31,0,5.863013698630137,7.247257383765516,0.22465753424657534,0.08493150684931507,1.0,0.012424187313122996,0.9361607298069253,0.002666703637392165,0.6575984667622685,0.11230686040628615,1.0,fair_comparison_restricted_v1.0
